id,country,year,gini,gdp,population,eu_membership,oecd,incomegroup
3672,Colombia,2012,52.63,12982,46075724,Non-EU,OECD,Upper middle income
3673,Colombia,2012,50.41,12982,46075724,Non-EU,OECD,Upper middle income
3674,Colombia,2012,53.9,12982,46075724,Non-EU,OECD,Upper middle income
3675,Colombia,2012,46.9,12982,46075724,Non-EU,OECD,Upper middle income
3676,Colombia,2012,51.5,12982,46075724,Non-EU,OECD,Upper middle income
3677,Colombia,2012,53.6,12982,46075724,Non-EU,OECD,Upper middle income
3678,Colombia,2012,46.3,12982,46075724,Non-EU,OECD,Upper middle income
3679,Colombia,2012,51.1,12982,46075724,Non-EU,OECD,Upper middle income
3680,Colombia,2012,52.75,12982,46075724,Non-EU,OECD,Upper middle income
3681,Colombia,2013,53.29,13525,46495492,Non-EU,OECD,Upper middle income
3682,Colombia,2013,50.2,13525,46495492,Non-EU,OECD,Upper middle income
3683,Colombia,2013,49.92,13525,46495492,Non-EU,OECD,Upper middle income
3684,Colombia,2013,51.43,13525,46495492,Non-EU,OECD,Upper middle income
3685,Colombia,2013,54.53,13525,46495492,Non-EU,OECD,Upper middle income
3686,Colombia,2013,51.48,13525,46495492,Non-EU,OECD,Upper middle income
3687,Colombia,2013,51.17,13525,46495492,Non-EU,OECD,Upper middle income
3688,Colombia,2013,52.62,13525,46495492,Non-EU,OECD,Upper middle income
3689,Colombia,2013,52.7,13525,46495492,Non-EU,OECD,Upper middle income
3690,Colombia,2013,50.4,13525,46495492,Non-EU,OECD,Upper middle income
3691,Colombia,2013,54,13525,46495492,Non-EU,OECD,Upper middle income
3692,Colombia,2013,45.2,13525,46495492,Non-EU,OECD,Upper middle income
3693,Colombia,2013,51.9,13525,46495492,Non-EU,OECD,Upper middle income
3694,Colombia,2013,53.6,13525,46495492,Non-EU,OECD,Upper middle income
3695,Colombia,2013,44.5,13525,46495492,Non-EU,OECD,Upper middle income
3696,Colombia,2013,51.3,13525,46495492,Non-EU,OECD,Upper middle income
3697,Colombia,2013,52.82,13525,46495492,Non-EU,OECD,Upper middle income
3698,Colombia,2014,52.59,13992,46967708,Non-EU,OECD,Upper middle income
3699,Colombia,2014,50.26,13992,46967708,Non-EU,OECD,Upper middle income
3700,Colombia,2014,54,13992,46967708,Non-EU,OECD,Upper middle income
3701,Colombia,2014,46.8,13992,46967708,Non-EU,OECD,Upper middle income
3702,Colombia,2014,51.7,13992,46967708,Non-EU,OECD,Upper middle income
3703,Colombia,2014,53.5,13992,46967708,Non-EU,OECD,Upper middle income
3704,Colombia,2014,46.1,13992,46967708,Non-EU,OECD,Upper middle income
3705,Colombia,2014,51.1,13992,46967708,Non-EU,OECD,Upper middle income
3706,Colombia,2014,52.73,13992,46967708,Non-EU,OECD,Upper middle income
3707,Colombia,2015,50.96,14238,47520668,Non-EU,OECD,Upper middle income
3708,Colombia,2015,48.65,14238,47520668,Non-EU,OECD,Upper middle income
3709,Colombia,2015,52.4,14238,47520668,Non-EU,OECD,Upper middle income
3710,Colombia,2015,45.8,14238,47520668,Non-EU,OECD,Upper middle income
3711,Colombia,2015,50.1,14238,47520668,Non-EU,OECD,Upper middle income
3712,Colombia,2015,51.1,14238,47520668,Non-EU,OECD,Upper middle income
3713,Colombia,2016,51.16,14337,48175048,Non-EU,OECD,Upper middle income
3714,Colombia,2016,47.92,14337,48175048,Non-EU,OECD,Upper middle income
3715,Colombia,2016,47.58,14337,48175048,Non-EU,OECD,Upper middle income
3716,Colombia,2016,49.59,14337,48175048,Non-EU,OECD,Upper middle income
3717,Colombia,2016,52.54,14337,48175048,Non-EU,OECD,Upper middle income
3718,Colombia,2016,49.35,14337,48175048,Non-EU,OECD,Upper middle income
3719,Colombia,2016,48.98,14337,48175048,Non-EU,OECD,Upper middle income
3720,Colombia,2016,50.91,14337,48175048,Non-EU,OECD,Upper middle income
3721,Colombia,2016,50.69,14337,48175048,Non-EU,OECD,Upper middle income
3722,Colombia,2016,48.35,14337,48175048,Non-EU,OECD,Upper middle income
3723,Colombia,2016,52.1,14337,48175048,Non-EU,OECD,Upper middle income
3724,Colombia,2016,46.3,14337,48175048,Non-EU,OECD,Upper middle income
3725,Colombia,2016,50,14337,48175048,Non-EU,OECD,Upper middle income
3726,Colombia,2016,50.84,14337,48175048,Non-EU,OECD,Upper middle income
3727,Colombia,2017,49.56,14314,48909844,Non-EU,OECD,Upper middle income
3728,Colombia,2017,47.2,14314,48909844,Non-EU,OECD,Upper middle income
3729,Colombia,2017,51.1,14314,48909844,Non-EU,OECD,Upper middle income
3730,Colombia,2017,46,14314,48909844,Non-EU,OECD,Upper middle income
3731,Colombia,2017,49.3,14314,48909844,Non-EU,OECD,Upper middle income
3732,Colombia,2017,49.72,14314,48909844,Non-EU,OECD,Upper middle income
3733,Colombia,2018,50.27,14452,49661056,Non-EU,OECD,Upper middle income
3734,Colombia,2018,47.94,14452,49661056,Non-EU,OECD,Upper middle income
3735,Colombia,2018,52,14452,49661056,Non-EU,OECD,Upper middle income
3736,Colombia,2018,44.9,14452,49661056,Non-EU,OECD,Upper middle income
3737,Colombia,2018,50.3,14452,49661056,Non-EU,OECD,Upper middle income
3738,Colombia,2018,50.42,14452,49661056,Non-EU,OECD,Upper middle income
3739,Colombia,2019,52.9,14722,50339440,Non-EU,OECD,Upper middle income
3740,Colombia,2019,46.2,14722,50339440,Non-EU,OECD,Upper middle income
3741,Colombia,2019,51,14722,50339440,Non-EU,OECD,Upper middle income
3742,Comoros,2004,55.93,2804,597230,Non-EU,Non-OECD,Lower middle income
3743,Comoros,2014,45.33,2996,759390,Non-EU,Non-OECD,Lower middle income
3744,"Congo, Democratic Republic of the",2005,42.16,779,54785896,Non-EU,Non-OECD,Low income
3745,"Congo, Democratic Republic of the",2013,42.1,972,71358808,Non-EU,Non-OECD,Low income
3746,"Congo, Republic of the",1958,41.9,2624,972100,Non-EU,Non-OECD,Lower middle income
3747,"Congo, Republic of the",1958,44.7,2624,972100,Non-EU,Non-OECD,Lower middle income
3748,"Congo, Republic of the",2005,47.33,4678,3622775,Non-EU,Non-OECD,Lower middle income
3749,"Congo, Republic of the",2011,48.94,5185,4394842,Non-EU,Non-OECD,Lower middle income
3750,Costa Rica,1961,50,5477,1381187,Non-EU,Non-OECD,Upper middle income
3751,Costa Rica,1961,52.1,5477,1381187,Non-EU,Non-OECD,Upper middle income
3752,Costa Rica,1961,53.1,5477,1381187,Non-EU,Non-OECD,Upper middle income
3753,Costa Rica,1961,47.2,5477,1381187,Non-EU,Non-OECD,Upper middle income
3754,Costa Rica,1969,52,7286,1797891,Non-EU,Non-OECD,Upper middle income
3755,Costa Rica,1969,50,7286,1797891,Non-EU,Non-OECD,Upper middle income
3756,Costa Rica,1971,43,7823,1896074,Non-EU,Non-OECD,Upper middle income
3757,Costa Rica,1971,47.6,7823,1896074,Non-EU,Non-OECD,Upper middle income
3758,Costa Rica,1971,44.5,7823,1896074,Non-EU,Non-OECD,Upper middle income
3759,Costa Rica,1971,36.7,7823,1896074,Non-EU,Non-OECD,Upper middle income
3760,Costa Rica,1971,44.3,7823,1896074,Non-EU,Non-OECD,Upper middle income
3761,Costa Rica,1971,39.3,7823,1896074,Non-EU,Non-OECD,Upper middle income
3762,Costa Rica,1971,46,7823,1896074,Non-EU,Non-OECD,Upper middle income
3763,Costa Rica,1971,38,7823,1896074,Non-EU,Non-OECD,Upper middle income
3764,Costa Rica,1971,41,7823,1896074,Non-EU,Non-OECD,Upper middle income
3765,Costa Rica,1971,48,7823,1896074,Non-EU,Non-OECD,Upper middle income
3766,Costa Rica,1971,46,7823,1896074,Non-EU,Non-OECD,Upper middle income
3767,Costa Rica,1971,46.6,7823,1896074,Non-EU,Non-OECD,Upper middle income
3768,Costa Rica,1974,45.2,8911,2042242,Non-EU,Non-OECD,Upper middle income
3769,Costa Rica,1977,43,9594,2205618,Non-EU,Non-OECD,Upper middle income
3770,Costa Rica,1977,49,9594,2205618,Non-EU,Non-OECD,Upper middle income
3771,Costa Rica,1977,49,9594,2205618,Non-EU,Non-OECD,Upper middle income
3772,Costa Rica,1977,49,9594,2205618,Non-EU,Non-OECD,Upper middle income
3773,Costa Rica,1979,45,9976,2326460,Non-EU,Non-OECD,Upper middle income
3774,Costa Rica,1981,47.49,9416,2455593,Non-EU,Non-OECD,Upper middle income
3775,Costa Rica,1981,47.5,9416,2455593,Non-EU,Non-OECD,Upper middle income
3776,Costa Rica,1981,47,9416,2455593,Non-EU,Non-OECD,Upper middle income
3777,Costa Rica,1981,43,9416,2455593,Non-EU,Non-OECD,Upper middle income
3778,Costa Rica,1982,42,8520,2523358,Non-EU,Non-OECD,Upper middle income
3779,Costa Rica,1983,45.1,8510,2593015,Non-EU,Non-OECD,Upper middle income
3780,Costa Rica,1983,45.6,8510,2593015,Non-EU,Non-OECD,Upper middle income
3781,Costa Rica,1986,34.42,8944,2810245,Non-EU,Non-OECD,Upper middle income
3782,Costa Rica,1986,42,8944,2810245,Non-EU,Non-OECD,Upper middle income
3783,Costa Rica,1989,43.97,9451,3039015,Non-EU,Non-OECD,Upper middle income
3784,Costa Rica,1989,42.02,9451,3039015,Non-EU,Non-OECD,Upper middle income
3785,Costa Rica,1989,46.69,9451,3039015,Non-EU,Non-OECD,Upper middle income
3786,Costa Rica,1989,46,9451,3039015,Non-EU,Non-OECD,Upper middle income
3787,Costa Rica,1989,46,9451,3039015,Non-EU,Non-OECD,Upper middle income
3788,Costa Rica,1989,45.3,9451,3039015,Non-EU,Non-OECD,Upper middle income
3789,Costa Rica,1989,42.6,9451,3039015,Non-EU,Non-OECD,Upper middle income
3790,Costa Rica,1989,44.3,9451,3039015,Non-EU,Non-OECD,Upper middle income
3791,Costa Rica,1990,43.96,9550,3119436,Non-EU,Non-OECD,Upper middle income
3792,Costa Rica,1990,42.16,9550,3119436,Non-EU,Non-OECD,Upper middle income
3793,Costa Rica,1990,43.8,9550,3119436,Non-EU,Non-OECD,Upper middle income
3794,Costa Rica,1990,41.9,9550,3119436,Non-EU,Non-OECD,Upper middle income
3795,Costa Rica,1990,41.9,9550,3119436,Non-EU,Non-OECD,Upper middle income
3796,Costa Rica,1990,45.3,9550,3119436,Non-EU,Non-OECD,Upper middle income
3797,Costa Rica,1991,45.35,9514,3202083,Non-EU,Non-OECD,Upper middle income
3798,Costa Rica,1991,43.34,9514,3202083,Non-EU,Non-OECD,Upper middle income
3799,Costa Rica,1991,46.65,9514,3202083,Non-EU,Non-OECD,Upper middle income
3800,Costa Rica,1991,46.1,9514,3202083,Non-EU,Non-OECD,Upper middle income
3801,Costa Rica,1991,46,9514,3202083,Non-EU,Non-OECD,Upper middle income
3802,Costa Rica,1991,44.5,9514,3202083,Non-EU,Non-OECD,Upper middle income
3803,Costa Rica,1991,43.3,9514,3202083,Non-EU,Non-OECD,Upper middle income
3804,Costa Rica,1992,44.64,10122,3286525,Non-EU,Non-OECD,Upper middle income
3805,Costa Rica,1992,42.79,10122,3286525,Non-EU,Non-OECD,Upper middle income
3806,Costa Rica,1992,44.3,10122,3286525,Non-EU,Non-OECD,Upper middle income
3807,Costa Rica,1992,42.4,10122,3286525,Non-EU,Non-OECD,Upper middle income
3808,Costa Rica,1992,43.5,10122,3286525,Non-EU,Non-OECD,Upper middle income
3809,Costa Rica,1992,45.71,10122,3286525,Non-EU,Non-OECD,Upper middle income
3810,Costa Rica,1993,44.69,10564,3372298,Non-EU,Non-OECD,Upper middle income
3811,Costa Rica,1993,42.87,10564,3372298,Non-EU,Non-OECD,Upper middle income
3812,Costa Rica,1993,46,10564,3372298,Non-EU,Non-OECD,Upper middle income
3813,Costa Rica,1993,45.5,10564,3372298,Non-EU,Non-OECD,Upper middle income
3814,Costa Rica,1993,45.1,10564,3372298,Non-EU,Non-OECD,Upper middle income
3815,Costa Rica,1993,43.3,10564,3372298,Non-EU,Non-OECD,Upper middle income
3816,Costa Rica,1993,43.4,10564,3372298,Non-EU,Non-OECD,Upper middle income
3817,Costa Rica,1994,45.81,10762,3458829,Non-EU,Non-OECD,Upper middle income
3818,Costa Rica,1994,43.81,10762,3458829,Non-EU,Non-OECD,Upper middle income
3819,Costa Rica,1994,46.1,10762,3458829,Non-EU,Non-OECD,Upper middle income
3820,Costa Rica,1994,43.9,10762,3458829,Non-EU,Non-OECD,Upper middle income
3821,Costa Rica,1994,44.3,10762,3458829,Non-EU,Non-OECD,Upper middle income
3822,Costa Rica,1994,46.75,10762,3458829,Non-EU,Non-OECD,Upper middle income
3823,Costa Rica,1995,44.75,10931,3545524,Non-EU,Non-OECD,Upper middle income
3824,Costa Rica,1995,43.01,10931,3545524,Non-EU,Non-OECD,Upper middle income
3825,Costa Rica,1995,45.71,10931,3545524,Non-EU,Non-OECD,Upper middle income
3826,Costa Rica,1995,45.7,10931,3545524,Non-EU,Non-OECD,Upper middle income
3827,Costa Rica,1995,45.8,10931,3545524,Non-EU,Non-OECD,Upper middle income
3828,Costa Rica,1995,43.7,10931,3545524,Non-EU,Non-OECD,Upper middle income
3829,Costa Rica,1995,42.9,10931,3545524,Non-EU,Non-OECD,Upper middle income
3830,Costa Rica,1996,45.49,10802,3632361,Non-EU,Non-OECD,Upper middle income
3831,Costa Rica,1996,43.71,10802,3632361,Non-EU,Non-OECD,Upper middle income
3832,Costa Rica,1996,46.54,10802,3632361,Non-EU,Non-OECD,Upper middle income
3833,Costa Rica,1996,45.9,10802,3632361,Non-EU,Non-OECD,Upper middle income
3834,Costa Rica,1997,44.9,11138,3718952,Non-EU,Non-OECD,Upper middle income
3835,Costa Rica,1997,42.87,11138,3718952,Non-EU,Non-OECD,Upper middle income
3836,Costa Rica,1997,45,11138,3718952,Non-EU,Non-OECD,Upper middle income
3837,Costa Rica,1997,42.6,11138,3718952,Non-EU,Non-OECD,Upper middle income
3838,Costa Rica,1997,42.9,11138,3718952,Non-EU,Non-OECD,Upper middle income
3839,Costa Rica,1997,45.62,11138,3718952,Non-EU,Non-OECD,Upper middle income
3840,Costa Rica,1998,45.05,11647,3803893,Non-EU,Non-OECD,Upper middle income
3841,Costa Rica,1998,43.09,11647,3803893,Non-EU,Non-OECD,Upper middle income
3842,Costa Rica,1998,45.67,11647,3803893,Non-EU,Non-OECD,Upper middle income
3843,Costa Rica,1998,46.1,11647,3803893,Non-EU,Non-OECD,Upper middle income
3844,Costa Rica,1999,47.01,11852,3885428,Non-EU,Non-OECD,Upper middle income
3845,Costa Rica,1999,45.06,11852,3885428,Non-EU,Non-OECD,Upper middle income
3846,Costa Rica,1999,47.3,11852,3885428,Non-EU,Non-OECD,Upper middle income
3847,Costa Rica,1999,45.7,11852,3885428,Non-EU,Non-OECD,Upper middle income
3848,Costa Rica,1999,45.4,11852,3885428,Non-EU,Non-OECD,Upper middle income
3849,Costa Rica,1999,47.67,11852,3885428,Non-EU,Non-OECD,Upper middle income
3850,Costa Rica,2000,46.74,12067,3962369,Non-EU,Non-OECD,Upper middle income
3851,Costa Rica,2000,44.88,12067,3962369,Non-EU,Non-OECD,Upper middle income
3852,Costa Rica,2000,47.9,12067,3962369,Non-EU,Non-OECD,Upper middle income
3853,Costa Rica,2000,45.5,12067,3962369,Non-EU,Non-OECD,Upper middle income
3854,Costa Rica,2000,45.4,12067,3962369,Non-EU,Non-OECD,Upper middle income
3855,Costa Rica,2000,47.4,12067,3962369,Non-EU,Non-OECD,Upper middle income
3856,Costa Rica,2000,45.1,12067,3962369,Non-EU,Non-OECD,Upper middle income
3857,Costa Rica,2000,45.4,12067,3962369,Non-EU,Non-OECD,Upper middle income
3858,Costa Rica,2000,47.45,12067,3962369,Non-EU,Non-OECD,Upper middle income
3859,Costa Rica,2001,51.39,12267,4034074,Non-EU,Non-OECD,Upper middle income
3860,Costa Rica,2001,49.42,12267,4034074,Non-EU,Non-OECD,Upper middle income
3861,Costa Rica,2001,49.9,12267,4034074,Non-EU,Non-OECD,Upper middle income
3862,Costa Rica,2001,48.05,12267,4034074,Non-EU,Non-OECD,Upper middle income
3863,Costa Rica,2001,49.9,12267,4034074,Non-EU,Non-OECD,Upper middle income
3864,Costa Rica,2001,48,12267,4034074,Non-EU,Non-OECD,Upper middle income
3865,Costa Rica,2001,47,12267,4034074,Non-EU,Non-OECD,Upper middle income
3866,Costa Rica,2001,48.9,12267,4034074,Non-EU,Non-OECD,Upper middle income
3867,Costa Rica,2001,47.5,12267,4034074,Non-EU,Non-OECD,Upper middle income
3868,Costa Rica,2001,46.7,12267,4034074,Non-EU,Non-OECD,Upper middle income
3869,Costa Rica,2001,51.56,12267,4034074,Non-EU,Non-OECD,Upper middle income
3870,Costa Rica,2002,51.65,12464,4100922,Non-EU,Non-OECD,Upper middle income
3871,Costa Rica,2002,50.02,12464,4100922,Non-EU,Non-OECD,Upper middle income
3872,Costa Rica,2002,49.7,12464,4100922,Non-EU,Non-OECD,Upper middle income
3873,Costa Rica,2002,48.5,12464,4100922,Non-EU,Non-OECD,Upper middle income
3874,Costa Rica,2002,46.9,12464,4100922,Non-EU,Non-OECD,Upper middle income
3875,Costa Rica,2002,48.8,12464,4100922,Non-EU,Non-OECD,Upper middle income
3876,Costa Rica,2002,48.1,12464,4100922,Non-EU,Non-OECD,Upper middle income
3877,Costa Rica,2002,46.4,12464,4100922,Non-EU,Non-OECD,Upper middle income
3878,Costa Rica,2002,51.88,12464,4100922,Non-EU,Non-OECD,Upper middle income
3879,Costa Rica,2003,49.11,12797,4164053.25,Non-EU,Non-OECD,Upper middle income
3880,Costa Rica,2003,47.26,12797,4164053.25,Non-EU,Non-OECD,Upper middle income
3881,Costa Rica,2003,48.2,12797,4164053.25,Non-EU,Non-OECD,Upper middle income
3882,Costa Rica,2003,46.1,12797,4164053.25,Non-EU,Non-OECD,Upper middle income
3883,Costa Rica,2003,45.6,12797,4164053.25,Non-EU,Non-OECD,Upper middle income
3884,Costa Rica,2003,49.29,12797,4164053.25,Non-EU,Non-OECD,Upper middle income
3885,Costa Rica,2004,48.24,13159,4225156,Non-EU,Non-OECD,Upper middle income
3886,Costa Rica,2004,46.37,13159,4225156,Non-EU,Non-OECD,Upper middle income
3887,Costa Rica,2004,48.6,13159,4225156,Non-EU,Non-OECD,Upper middle income
3888,Costa Rica,2004,45.6,13159,4225156,Non-EU,Non-OECD,Upper middle income
3889,Costa Rica,2004,46.5,13159,4225156,Non-EU,Non-OECD,Upper middle income
3890,Costa Rica,2004,47.8,13159,4225156,Non-EU,Non-OECD,Upper middle income
3891,Costa Rica,2004,45.3,13159,4225156,Non-EU,Non-OECD,Upper middle income
3892,Costa Rica,2004,46.2,13159,4225156,Non-EU,Non-OECD,Upper middle income
3893,Costa Rica,2004,48.35,13159,4225156,Non-EU,Non-OECD,Upper middle income
3894,Costa Rica,2005,47.39,13476,4285504,Non-EU,Non-OECD,Upper middle income
3895,Costa Rica,2005,45.41,13476,4285504,Non-EU,Non-OECD,Upper middle income
3896,Costa Rica,2005,47.6,13476,4285504,Non-EU,Non-OECD,Upper middle income
3897,Costa Rica,2005,44.9,13476,4285504,Non-EU,Non-OECD,Upper middle income
3898,Costa Rica,2005,45.7,13476,4285504,Non-EU,Non-OECD,Upper middle income
3899,Costa Rica,2005,47,13476,4285504,Non-EU,Non-OECD,Upper middle income
3900,Costa Rica,2005,44.4,13476,4285504,Non-EU,Non-OECD,Upper middle income
3901,Costa Rica,2005,45.9,13476,4285504,Non-EU,Non-OECD,Upper middle income
3902,Costa Rica,2005,47.47,13476,4285504,Non-EU,Non-OECD,Upper middle income
3903,Costa Rica,2006,49.33,14252,4345421,Non-EU,Non-OECD,Upper middle income
3904,Costa Rica,2006,47.49,14252,4345421,Non-EU,Non-OECD,Upper middle income
3905,Costa Rica,2006,48.9,14252,4345421,Non-EU,Non-OECD,Upper middle income
3906,Costa Rica,2006,46.1,14252,4345421,Non-EU,Non-OECD,Upper middle income
3907,Costa Rica,2006,47.2,14252,4345421,Non-EU,Non-OECD,Upper middle income
3908,Costa Rica,2006,48.2,14252,4345421,Non-EU,Non-OECD,Upper middle income
3909,Costa Rica,2006,45.4,14252,4345421,Non-EU,Non-OECD,Upper middle income
3910,Costa Rica,2006,47.1,14252,4345421,Non-EU,Non-OECD,Upper middle income
3911,Costa Rica,2006,49.44,14252,4345421,Non-EU,Non-OECD,Upper middle income
3912,Costa Rica,2007,49.25,15209,4404626,Non-EU,Non-OECD,Upper middle income
3913,Costa Rica,2007,47.5,15209,4404626,Non-EU,Non-OECD,Upper middle income
3914,Costa Rica,2007,49.8,15209,4404626,Non-EU,Non-OECD,Upper middle income
3915,Costa Rica,2007,45.6,15209,4404626,Non-EU,Non-OECD,Upper middle income
3916,Costa Rica,2007,48.7,15209,4404626,Non-EU,Non-OECD,Upper middle income
3917,Costa Rica,2007,48.4,15209,4404626,Non-EU,Non-OECD,Upper middle income
3918,Costa Rica,2007,44.1,15209,4404626,Non-EU,Non-OECD,Upper middle income
3919,Costa Rica,2007,47.9,15209,4404626,Non-EU,Non-OECD,Upper middle income
3920,Costa Rica,2007,49.29,15209,4404626,Non-EU,Non-OECD,Upper middle income
3921,Costa Rica,2008,48.55,15708,4463123,Non-EU,Non-OECD,Upper middle income
3922,Costa Rica,2008,46.76,15708,4463123,Non-EU,Non-OECD,Upper middle income
3923,Costa Rica,2008,49.1,15708,4463123,Non-EU,Non-OECD,Upper middle income
3924,Costa Rica,2008,45.7,15708,4463123,Non-EU,Non-OECD,Upper middle income
3925,Costa Rica,2008,47.7,15708,4463123,Non-EU,Non-OECD,Upper middle income
3926,Costa Rica,2008,47.3,15708,4463123,Non-EU,Non-OECD,Upper middle income
3927,Costa Rica,2008,43.9,15708,4463123,Non-EU,Non-OECD,Upper middle income
3928,Costa Rica,2008,46.5,15708,4463123,Non-EU,Non-OECD,Upper middle income
3929,Costa Rica,2008,48.68,15708,4463123,Non-EU,Non-OECD,Upper middle income
3930,Costa Rica,2009,50.41,15357,4520739,Non-EU,Non-OECD,Upper middle income
